ïagno;rbd;dgv_rbd;nom_rbd;cod_reg_rbd;cod_pro_rbd;cod_com_rbd;nom_com_rbd;cod_depe;rural_rbd;pago_matricula;pago_mensual;ori_religiosa;ens_01;ens_02;ens_03;ens_04;ens_05;ens_06;ens_07;ens_08;ens_09
2013;20212;6;COLEGIO HEBREO;9;91;9101;TEMUCO;3;0;Gratuito;$25.001 a $50.000;1;10;110;0;0;0;0;0;0;0
2013;20213;4;COLEGIO PEDRO DE VALDIVIA;9;91;9120;VILLARRICA;3;1;Gratuito;Gratuito;3;10;110;310;0;0;0;0;0;0
2013;20214;2;COLEGIO DE EDUC. DE ADULTOS ANDES;9;91;9101;TEMUCO;3;0;Gratuito;Gratuito;1;363;0;0;0;0;0;0;0;0
2013;20215;0;ESCUELA PARTICULAR SAN LEONARDO;9;92;9204;ERCILLA;3;1;Gratuito;Gratuito;1;10;110;165;363;0;0;0;0;0
2013;20216;9;JARDIN INFANTIL ALEN;9;91;9101;TEMUCO;3;0;Gratuito;Gratuito;1;10;0;0;0;0;0;0;0;0
2013;20218;5;ESCUELA PART. TEMUCO COLLEGE;9;91;9101;TEMUCO;3;0;Gratuito;$25.001 a $50.000;1;110;0;0;0;0;0;0;0;0
2013;20219;3;COLEGIO  ADENAUER;9;91;9110;MELIPEUCO;3;0;Gratuito;Gratuito;1;10;110;165;310;363;610;0;0;0
2013;20221;5;COLEGIO MARIA TERESA  FUENZALIDA;9;91;9111;NUEVA IMPERIAL;3;0;Sin informaciÃ³n;Sin informaciÃ³n;9;10;110;0;0;0;0;0;0;0
2013;20222;3;ESCUELA PARTICULAR INALKO;9;91;9111;NUEVA IMPERIAL;3;1;Gratuito;Gratuito;2;110;0;0;0;0;0;0;0;0
2013;20223;1;ESCUELA ESPECIAL LIWEN;9;91;9101;TEMUCO;3;0;Gratuito;Gratuito;2;212;0;0;0;0;0;0;0;0
2013;20225;8;ESCUELA DE LENGUAJE MANANTIAL;9;91;9101;TEMUCO;3;0;Gratuito;Gratuito;1;214;0;0;0;0;0;0;0;0
2013;20226;6;COLEGIO NEWHARVEST;9;91;9101;TEMUCO;3;0;Gratuito;Gratuito;7;10;110;0;0;0;0;0;0;0
2013;20227;4;COLEGIO JUAN PABLO II;9;91;9120;VILLARRICA;3;1;Gratuito;Gratuito;2;10;110;0;0;0;0;0;0;0
2013;20228;2;ESCUELA ESPECIAL DE LENGUAJE ARCO IRIS;9;92;9201;ANGOL;3;0;Gratuito;Gratuito;7;214;0;0;0;0;0;0;0;0
2013;20230;4;LICEO PARTICULAR SAN ROQUE;9;91;9101;TEMUCO;3;0;Gratuito;Gratuito;2;310;610;0;0;0;0;0;0;0
2013;20231;2;COLEGIO DE EDUCACION DE ADULTOS HORIZONTE;9;91;9101;TEMUCO;4;0;$50.001 a $100.000;MÃ¡s de $100.000;1;363;0;0;0;0;0;0;0;0
2013;20232;0;COLEGIO DE ADULTOS INAPEWMA;9;91;9121;CHOLCHOL;3;1;Gratuito;Gratuito;1;165;363;0;0;0;0;0;0;0
2013;20233;9;JARDIN INFANTIL RAKIDUAM;9;91;9101;TEMUCO;3;1;Gratuito;Gratuito;3;10;0;0;0;0;0;0;0;0
2013;20234;7;JARDIN INFANTIL DE COLORES;9;91;9101;TEMUCO;3;0;$10.001 a $25.000;Gratuito;9;10;0;0;0;0;0;0;0;0
2013;20235;5;GEORGE CHAYTOR ENGLISH COLLEGE;9;91;9101;TEMUCO;4;0;MÃ¡s de $100.000;MÃ¡s de $100.000;1;10;110;310;0;0;0;0;0;0
2013;20237;1;ESCUELA ESPECIAL DE LENGUAJE HABLAPALABRAS;9;91;9101;TEMUCO;3;0;Gratuito;Gratuito;7;214;0;0;0;0;0;0;0;0
2013;20239;8;ESCUELA ESPECIAL DE LENGUAJE  VICTORIA;9;92;9211;VICTORIA;3;0;Gratuito;Gratuito;1;214;0;0;0;0;0;0;0;0
2013;20240;1;ESCUELA ESPECIAL DE LENGUAJE CAPULLITO;9;92;9203;CURACAUTIN;3;0;Gratuito;Gratuito;1;214;0;0;0;0;0;0;0;0
2013;20242;8;ESCUELA ESPECIAL DE LENGUAJE COLEN;9;92;9209;RENAICO;3;0;Gratuito;Gratuito;2;214;0;0;0;0;0;0;0;0
2013;20243;6;ESCUELA ESPECIAL DE LENGUAJE PEKES;9;91;9101;TEMUCO;3;0;Gratuito;Gratuito;1;214;217;0;0;0;0;0;0;0
2013;20244;4;COLEGIO DE ADULTOS RAYENCO;9;91;9101;TEMUCO;3;0;Gratuito;Gratuito;1;363;0;0;0;0;0;0;0;0
2013;20245;2;COLEGIO DE ADULTOS TRINIDAD;9;91;9107;GORBEA;3;0;Gratuito;Gratuito;1;165;363;0;0;0;0;0;0;0
2013;20246;0;ESCUELA ESPECIAL DE LENGUAJE ALEMANIA;9;91;9101;TEMUCO;3;0;Gratuito;Gratuito;7;214;0;0;0;0;0;0;0;0
2013;20247;9;ESC. ESPECIAL LENGUAJE STA. PATRICIA;9;91;9108;LAUTARO;3;0;Gratuito;Gratuito;1;10;214;0;0;0;0;0;0;0
2013;20248;7;LICEO MUNICIPAL TROVOLHUE;9;91;9102;CARAHUE;2;0;Gratuito;Gratuito;1;110;310;0;0;0;0;0;0;0
2013;20250;4;ESCUELA ESPECIAL DE LENGUAJE RAICES DEL SUR;9;91;9101;TEMUCO;3;0;Gratuito;Gratuito;1;214;0;0;0;0;0;0;0;0
2013;20251;7;COLEGIO DE ADULTOS WALMAPU;9;91;9111;NUEVA IMPERIAL;3;0;Gratuito;Gratuito;1;165;363;0;0;0;0;0;0;0
2013;20252;5;ESCUELA ESPECIAL DE LENGUAJE WILEF;9;91;9101;TEMUCO;3;0;Gratuito;Gratuito;1;214;0;0;0;0;0;0;0;0
2013;20256;8;JARDIN INFANTIL CLARO DE LUNA;9;91;9108;LAUTARO;3;0;Gratuito;Gratuito;1;10;0;0;0;0;0;0;0;0
2013;20257;6;ESCUELA DE LENGUAJE SUYAI;9;91;9111;NUEVA IMPERIAL;3;0;Gratuito;Gratuito;1;214;0;0;0;0;0;0;0;0
2013;20258;4;LICEO CUMBRES DE LABRANZA;9;91;9101;TEMUCO;3;0;Gratuito;Gratuito;1;110;310;0;0;0;0;0;0;0
2013;20259;2;ESCUELA SAN MIGUEL DE IMPERIALITO;9;91;9102;CARAHUE;3;1;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;20260;6;COLEGIO FILADELFIA;9;91;9120;VILLARRICA;3;1;Gratuito;Gratuito;3;110;0;0;0;0;0;0;0;0
2013;20261;4;COLEGIO DE EDUCACION ADULTOS CORDILLERA;9;91;9101;TEMUCO;3;0;Gratuito;Gratuito;7;165;363;0;0;0;0;0;0;0
2013;20262;2;JARDIN INFANTIL KIMUN;9;91;9101;TEMUCO;3;0;Gratuito;Gratuito;7;10;0;0;0;0;0;0;0;0
2013;20263;0;JARDIN INFANTIL JUAN XXIII;9;91;9120;VILLARRICA;3;1;Gratuito;Gratuito;2;10;0;0;0;0;0;0;0;0
2013;20264;9;ESC.ESPECIAL LENGUAJE MANITOS PINTADAS;9;92;9206;LOS SAUCES;3;0;Gratuito;Gratuito;1;214;0;0;0;0;0;0;0;0
2013;20265;7;COLEGIO LOS ROBLES;9;91;9101;TEMUCO;3;0;Gratuito;Gratuito;1;10;110;165;363;0;0;0;0;0
2013;20266;5;LICEO BICENTENARIO DE TEMUCO;9;91;9101;TEMUCO;2;0;Gratuito;Gratuito;1;110;310;0;0;0;0;0;0;0
2013;20267;3;ESCUELA DE PARVULOS MONTE SION;9;91;9101;TEMUCO;3;0;Gratuito;Gratuito;7;10;0;0;0;0;0;0;0;0
2013;20268;1;ESCUELA ESPECIAL DE LENGUAJE NIÃO JESUS;9;91;9109;LONCOCHE;3;0;Sin informaciÃ³n;Sin informaciÃ³n;9;214;0;0;0;0;0;0;0;0
2013;20270;3;COLEGIO DE ADULTOS HACIA UN NUEVO HORIZONTE;9;91;9101;TEMUCO;3;0;Gratuito;Gratuito;1;165;363;0;0;0;0;0;0;0
2013;20271;1;ESCUELA ESPECIAL DE LENGUAJE SUYAI VILCUN;9;91;9119;VILCUN;3;0;Gratuito;Gratuito;1;214;0;0;0;0;0;0;0;0
2013;20273;8;ESCUELA  ESPECIAL DE LENGUAJE ALUN SUYAI;9;91;9112;PADRE LAS CASAS;3;0;Gratuito;Gratuito;3;214;0;0;0;0;0;0;0;0
2013;20274;6;COLEGIO FOR LIFE;9;91;9101;TEMUCO;3;0;$1.000 a $10.000;$1.000 a $10.000;1;10;110;0;0;0;0;0;0;0
2013;20275;4;ESCUELA ESPECIAL DE LENGUAJE GIRASOLES;9;91;9120;VILLARRICA;3;0;Gratuito;Gratuito;1;214;0;0;0;0;0;0;0;0
2013;20276;2;ESCUELA ESP. DE LENGUAJE MI MUNDO EN PALABRAS;9;91;9108;LAUTARO;3;0;Gratuito;Gratuito;1;214;0;0;0;0;0;0;0;0
2013;20277;0;ESCUELA ESPECIAL  HOSPITALARIA SAN EXPEDITO;9;91;9111;NUEVA IMPERIAL;3;0;Gratuito;Gratuito;2;110;310;0;0;0;0;0;0;0
2013;20278;9;ESCUELA ESPECIAL HOSPITALARIA REVIVIR;9;91;9120;VILLARRICA;3;0;Gratuito;Gratuito;2;10;110;0;0;0;0;0;0;0
2013;20279;7;COLEGIO INTERCULTURAL CERRO LONCOCHE;9;91;9112;PADRE LAS CASAS;3;1;Gratuito;Gratuito;9;110;0;0;0;0;0;0;0;0
2013;20281;9;COLEGIO ARRAYAN;9;91;9119;VILCUN;3;1;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;20282;7;COLEGIO CUMBRE DE SAN RAMON;9;91;9112;PADRE LAS CASAS;3;1;Sin informaciÃ³n;Sin informaciÃ³n;9;10;110;0;0;0;0;0;0;0
2013;20283;5;ESCUELA ESPECIAL DE LENGUAJE RAYEN;9;91;9107;GORBEA;3;0;Gratuito;Gratuito;9;214;0;0;0;0;0;0;0;0
2013;20284;3;ESCUELA ESPECIAL DE LENGUAJE WE LIWEN;9;91;9118;TOLTEN;3;1;Gratuito;Gratuito;9;214;0;0;0;0;0;0;0;0
2013;20285;1;COLEGIO EMANUEL;9;91;9121;CHOLCHOL;3;1;Gratuito;Gratuito;9;110;0;0;0;0;0;0;0;0
2013;20287;8;ESCUELA ESPECIAL AMPALU;9;92;9201;ANGOL;3;0;Sin informaciÃ³n;Sin informaciÃ³n;9;212;0;0;0;0;0;0;0;0
2013;20288;6;ESCUELA ESPECIAL DE LENGUAJE LOS ANGELITOS;9;91;9101;TEMUCO;3;0;Gratuito;Gratuito;7;214;0;0;0;0;0;0;0;0
2013;20289;4;ESCUELA NUEVOS COPIHUES;9;91;9121;CHOLCHOL;3;1;Gratuito;Gratuito;7;110;0;0;0;0;0;0;0;0
2013;20290;8;COLEGIO THE FOREST SCHOOL;9;91;9114;PITRUFQUEN;3;0;Sin informaciÃ³n;Sin informaciÃ³n;9;10;110;310;0;0;0;0;0;0
2013;20291;6;ESCUELA ESPECIAL DE LENGUAJE RENACER;9;91;9101;TEMUCO;3;0;Sin informaciÃ³n;Sin informaciÃ³n;9;214;0;0;0;0;0;0;0;0
2013;22004;3;LICEO TECNICO PROFESIONAL REMEHUE;10;103;10301;OSORNO;3;1;$1.000 a $10.000;$1.000 a $10.000;2;510;810;0;0;0;0;0;0;0
2013;22007;8;COLEGIO ARTISTICO SANTA CECILIA;10;103;10301;OSORNO;3;0;Gratuito;Gratuito;2;10;110;310;0;0;0;0;0;0
2013;22008;6;ESCUELA PARTICULAR TICAHUE;14;142;14204;RIO BUENO;3;1;Gratuito;Gratuito;3;110;0;0;0;0;0;0;0;0
2013;22009;4;COLEGIO SANTA MARIA;10;101;10101;PUERTO MONTT;3;0;Gratuito;Gratuito;2;10;110;0;0;0;0;0;0;0
2013;22010;8;COLEGIO CHILOE;10;102;10202;ANCUD;3;0;Gratuito;$10.001 a $25.000;2;10;110;0;0;0;0;0;0;0
2013;22012;4;LICEO PUNTA DE RIELES;10;101;10106;LOS MUERMOS;2;0;$1.000 a $10.000;Gratuito;2;310;410;710;0;0;0;0;0;0
2013;22013;2;ESCUELA ESPECIAL LOS CIRUELILLOS;10;102;10201;CASTRO;3;0;Gratuito;Gratuito;1;110;212;0;0;0;0;0;0;0
2013;22014;0;COLEGIO BAQUEDANO;14;141;14101;VALDIVIA;3;0;Gratuito;Gratuito;7;10;110;310;0;0;0;0;0;0
2013;22016;7;ESCUELA PARTICULAR CARRAN CHICO;14;142;14203;LAGO RANCO;3;1;Gratuito;Gratuito;2;110;0;0;0;0;0;0;0;0
2013;22019;1;ESCUELA PARTICULAR ADVENTISTA;10;101;10101;PUERTO MONTT;3;0;Gratuito;$25.001 a $50.000;7;10;110;0;0;0;0;0;0;0
2013;22020;5;COLEGIO CAHUALA;10;102;10201;CASTRO;4;0;Gratuito;$50.001 a $100.000;1;10;0;0;0;0;0;0;0;0
2013;22021;3;LICEO LAS AMERICAS;10;103;10304;PUYEHUE;2;0;Gratuito;Gratuito;1;310;610;0;0;0;0;0;0;0
2013;22022;1;LICEO IGNACIO CARRERA PINTO;10;101;10105;FRUTILLAR;2;0;$1.000 a $10.000;$1.000 a $10.000;1;310;363;410;610;0;0;0;0;0
2013;22024;8;LICEO AGRICOLA RADIO 24;14;141;14107;PAILLACO;3;1;$1.000 a $10.000;Gratuito;1;510;610;710;0;0;0;0;0;0
2013;22025;6;ESCUELA PARTICULAR SAN MIGUEL;14;141;14108;PANGUIPULLI;3;1;Gratuito;Gratuito;2;10;110;0;0;0;0;0;0;0
2013;22027;2;LICEO HORNOPIREN;10;104;10403;HUALAIHUE;2;1;$1.000 a $10.000;Gratuito;1;310;610;810;0;0;0;0;0;0
2013;22029;9;STAR COLLEGE;10;103;10301;OSORNO;3;0;Gratuito;$25.001 a $50.000;1;10;110;310;0;0;0;0;0;0
2013;22041;8;CENTRO EDUCACIONAL PAZ Y AMOR;10;102;10202;ANCUD;3;0;Gratuito;$1.000 a $10.000;2;10;110;0;0;0;0;0;0;0
2013;22042;6;ESCUELA PARTICULAR DE PULELO;10;102;10202;ANCUD;3;1;Gratuito;Gratuito;2;110;0;0;0;0;0;0;0;0
2013;22045;0;ESCUELA RURAL EL PROGRESO;14;141;14106;MARIQUINA;2;1;Gratuito;Gratuito;2;110;0;0;0;0;0;0;0;0
2013;22048;5;ESCUELA BASICA ANEXA G-614;10;101;10108;MAULLIN;2;1;Gratuito;Gratuito;2;110;0;0;0;0;0;0;0;0
2013;22049;3;ESCUELA PART. LAS CONCHILLAS CHANGUE;10;101;10108;MAULLIN;3;1;Gratuito;Gratuito;2;110;0;0;0;0;0;0;0;0
2013;22050;7;LICEO BENJAMIN MUNOZ GAMERO;10;103;10302;PUERTO OCTAY;2;0;Gratuito;Gratuito;1;310;610;0;0;0;0;0;0;0
2013;22051;5;ESC. ESPECIAL DE LENGUAJE PEKE LINES;14;141;14101;VALDIVIA;3;0;Gratuito;Gratuito;1;214;0;0;0;0;0;0;0;0
2013;22062;0;LICEO AGRICOLA SAN JAVIER;14;142;14201;LA UNION;3;1;Gratuito;Gratuito;2;710;0;0;0;0;0;0;0;0
2013;22065;5;COLEGIO SAN FRANCISCO DE ASIS;10;102;10201;CASTRO;3;0;$1.000 a $10.000;$10.001 a $25.000;2;10;110;310;0;0;0;0;0;0
2013;22066;3;CENTRO EDUC.ADULTOS PAULO FREIRE;10;101;10108;MAULLIN;3;0;Gratuito;Gratuito;1;363;0;0;0;0;0;0;0;0
2013;22070;1;JARDIN INFANTIL RAYITO DE SOL;10;103;10304;PUYEHUE;2;0;Sin informaciÃ³n;Sin informaciÃ³n;9;10;0;0;0;0;0;0;0;0
2013;22072;8;ESCUELA RURAL ACUY;10;102;10207;QUEILEN;1;1;Gratuito;Gratuito;2;110;0;0;0;0;0;0;0;0
2013;22077;9;ESCUELA PARTICULAR LLAQUITO;14;142;14201;LA UNION;3;1;Gratuito;Gratuito;3;110;0;0;0;0;0;0;0;0
2013;22078;7;CENTRO EDUCACIONAL MAIHUE;10;102;10201;CASTRO;3;0;Gratuito;Gratuito;2;214;0;0;0;0;0;0;0;0
2013;22080;9;LICEO COMERCIAL LEONARDO DA VINCI;10;103;10301;OSORNO;3;0;$1.000 a $10.000;$1.000 a $10.000;1;410;0;0;0;0;0;0;0;0
2013;22081;7;LIC. AGR. Y FORESTAL PEOPLE HELP PEOPLE;14;141;14108;PANGUIPULLI;3;1;$1.000 a $10.000;Gratuito;1;510;710;0;0;0;0;0;0;0
2013;22083;3;ESC. BASICA ALMIRANTE JUAN J. LATORRE;10;104;10401;CHAITEN;2;0;Gratuito;Gratuito;1;10;110;310;0;0;0;0;0;0
2013;22084;1;LICEO POLITECNICO ANTULAFQUEN;10;103;10306;SAN JUAN DE LA COSTA;2;1;Gratuito;Gratuito;2;610;710;0;0;0;0;0;0;0
2013;22086;8;COLEGIO LAS QUEMAS;10;101;10101;PUERTO MONTT;2;1;Gratuito;Gratuito;1;10;110;310;0;0;0;0;0;0
2013;22089;2;CENTRO DE EDUCACION INTEGRADA DE ADULTOS;10;102;10202;ANCUD;1;0;Gratuito;Gratuito;2;165;363;0;0;0;0;0;0;0
2013;22091;4;JARDIN INFANTIL RAYITO DE LUZ;14;141;14101;VALDIVIA;3;0;Gratuito;Gratuito;7;10;0;0;0;0;0;0;0;0
2013;22092;2;ESCUELA PARTICULAR LOS HALCONES;10;104;10403;HUALAIHUE;3;1;Gratuito;Gratuito;2;110;0;0;0;0;0;0;0;0
2013;22093;0;ESCUELA BASICA SAN LUIS;10;101;10103;COCHAMO;2;1;Gratuito;Gratuito;2;110;0;0;0;0;0;0;0;0
2013;22094;9;COLEGIO WANELEN WE;10;102;10201;CASTRO;3;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;22095;7;ESCUELA PARTICULAR EL HUIRO;14;141;14102;CORRAL;3;1;Gratuito;Gratuito;2;110;0;0;0;0;0;0;0;0
2013;22096;5;ESCUELA PARTICULAR JUANITA FERNANDEZ SOLAR;10;101;10105;FRUTILLAR;3;1;Gratuito;Gratuito;1;110;0;0;0;0;0;0;0;0
2013;22097;3;LICEO AGROPECUARIO Y FORESTAL LIPINGUE;14;141;14104;LOS LAGOS;3;1;$1.000 a $10.000;$1.000 a $10.000;2;510;610;710;0;0;0;0;0;0
2013;22098;1;ESCUELA RURAL INIO;10;102;10208;QUELLON;1;1;Gratuito;Gratuito;5;110;0;0;0;0;0;0;0;0
2013;22100;7;ESCUELA RURAL EL VARAL;10;104;10403;HUALAIHUE;2;1;Gratuito;Gratuito;2;110;0;0;0;0;0;0;0;0
2013;22101;5;ESCUELA DIFERENCIAL ASPADEP;10;101;10109;PUERTO VARAS;2;0;Gratuito;Gratuito;2;212;0;0;0;0;0;0;0;0
2013;22103;1;CENTRO DE REHAB.PARALIS.CEREBRAL CEREPA;10;103;10301;OSORNO;3;0;Gratuito;Gratuito;1;215;0;0;0;0;0;0;0;0
2013;22105;8;ESCUELA BASICA FRESIA;10;101;10104;FRESIA;2;0;Gratuito;Gratuito;7;10;110;0;0;0;0;0;0;0
2013;22108;2;LICEO TECNICO MONSENOR FCO VALDES S.;10;103;10301;OSORNO;3;0;$1.000 a $10.000;Gratuito;1;610;0;0;0;0;0;0;0;0
2013;22111;2;ESCUELA PARTICULAR MALIHUE;14;141;14104;LOS LAGOS;3;1;Gratuito;Gratuito;1;110;0;0;0;0;0;0;0;0
2013;22112;0;ESCUELA RURAL PUNTA WHITE;10;102;10208;QUELLON;1;1;Gratuito;Gratuito;1;110;0;0;0;0;0;0;0;0
2013;22113;9;LICEO FRAY PABLO DE ROYO;10;103;10307;SAN PABLO;2;0;Gratuito;Gratuito;2;310;610;710;0;0;0;0;0;0
2013;22114;7;LICEO PREMILITAR HEROES DE LA CONCEPCION;10;103;10301;OSORNO;3;0;$1.000 a $10.000;Gratuito;2;310;0;0;0;0;0;0;0;0
2013;22119;8;COLEGIO SAN ANDRES;10;102;10202;ANCUD;4;0;Gratuito;$50.001 a $100.000;9;10;0;0;0;0;0;0;0;0
2013;22125;2;ESCUELA PARTICULAR COMUY;14;142;14203;LAGO RANCO;3;1;Gratuito;Gratuito;3;110;0;0;0;0;0;0;0;0
2013;22127;9;JARDIN INFANTIL EL TALLITO;10;101;10101;PUERTO MONTT;4;0;Sin informaciÃ³n;Sin informaciÃ³n;9;10;0;0;0;0;0;0;0;0
2013;22130;9;ESCUELA  ALLA KINTUY;10;102;10208;QUELLON;1;0;Gratuito;Gratuito;7;10;110;0;0;0;0;0;0;0
2013;22133;3;ESCUELA ESP. DE LENG. PALABRAS MAGICAS;10;103;10301;OSORNO;3;0;Gratuito;Gratuito;1;214;0;0;0;0;0;0;0;0
2013;22134;1;ESCUELA RURAL BONIFACIO;14;141;14101;VALDIVIA;2;1;Gratuito;Gratuito;3;110;0;0;0;0;0;0;0;0
2013;22137;6;JARDIN INFANTIL LA CAMPIÃA;10;103;10301;OSORNO;4;0;$50.001 a $100.000;$50.001 a $100.000;1;10;0;0;0;0;0;0;0;0
2013;22138;4;ESCUELA RURAL EL TIGRE;10;104;10404;PALENA;2;1;Gratuito;Gratuito;2;110;0;0;0;0;0;0;0;0
2013;22139;2;ESCUELA ESPECIAL LAURA VICUNA;10;101;10101;PUERTO MONTT;3;0;Gratuito;Gratuito;2;212;0;0;0;0;0;0;0;0
2013;22140;6;LICEO IND.ING.RICARDO FENNER R.;14;142;14201;LA UNION;3;1;$1.000 a $10.000;Gratuito;2;510;0;0;0;0;0;0;0;0
2013;22142;2;ESCUELA RURAL BLANCHARD;10;102;10208;QUELLON;1;1;Gratuito;Gratuito;2;110;0;0;0;0;0;0;0;0
2013;22144;9;COLEGIO PUERTO VARAS;10;101;10109;PUERTO VARAS;4;0;MÃ¡s de $100.000;MÃ¡s de $100.000;2;10;110;310;0;0;0;0;0;0
2013;22145;7;ESCUELA RURAL EL MIRADOR;14;141;14104;LOS LAGOS;2;1;Gratuito;Gratuito;2;110;0;0;0;0;0;0;0;0
2013;22146;5;COLEGIO ABRAHAM LINCOLN;10;103;10301;OSORNO;3;0;Gratuito;Gratuito;2;10;110;0;0;0;0;0;0;0
2013;22147;3;ESCUELA DE PARVULOS CARPE DIEM;10;102;10201;CASTRO;4;0;Sin informaciÃ³n;Sin informaciÃ³n;9;10;0;0;0;0;0;0;0;0
2013;22148;1;ESCUELA PART. EL PARQUE PONHUIPA;14;142;14204;RIO BUENO;3;1;Gratuito;Gratuito;2;110;0;0;0;0;0;0;0;0
2013;22151;1;LICEO AGRICOLA DE ANCUD;10;102;10202;ANCUD;1;0;Gratuito;Gratuito;2;410;710;0;0;0;0;0;0;0
2013;22153;8;ESCUELA PARTICULAR ESTRELLA SOLITARIA;14;142;14203;LAGO RANCO;3;1;Gratuito;Gratuito;1;110;0;0;0;0;0;0;0;0
2013;22155;4;COLEGIO CARPE DIEM;10;102;10201;CASTRO;3;0;$1.000 a $10.000;$50.001 a $100.000;1;10;110;310;0;0;0;0;0;0
2013;22156;2;JARDIN INFANTIL LOS ZARAPITOS;10;102;10203;CHONCHI;3;0;Gratuito;Gratuito;2;10;0;0;0;0;0;0;0;0
2013;22158;9;ESCUELA PARTICULAR EL PRADO;14;142;14201;LA UNION;3;1;Gratuito;Gratuito;1;110;165;363;0;0;0;0;0;0
2013;22159;7;ESCUELA PARTICULAR EL MINERO;14;142;14204;RIO BUENO;3;1;Gratuito;Gratuito;2;110;0;0;0;0;0;0;0;0
2013;22160;0;MARTIN LUTHER KING COLLEGE;14;141;14101;VALDIVIA;3;0;Gratuito;$25.001 a $50.000;3;10;110;310;0;0;0;0;0;0
2013;22162;7;ESCUELA PARTICULAR PUILE;14;141;14106;MARIQUINA;3;1;Gratuito;Gratuito;2;110;0;0;0;0;0;0;0;0
2013;22165;1;ESCUELA PARTICULAR MARANATA;14;141;14103;LANCO;3;1;Gratuito;Gratuito;3;110;0;0;0;0;0;0;0;0
2013;22172;4;JARDIN INFANTIL CASITA ENCANTADA;14;141;14101;VALDIVIA;4;0;Sin informaciÃ³n;Sin informaciÃ³n;9;10;0;0;0;0;0;0;0;0
2013;22173;2;JARDIN INFANTIL BAMBI;10;102;10201;CASTRO;3;0;Gratuito;Gratuito;7;10;0;0;0;0;0;0;0;0
2013;22174;0;ESCUELA PARTICULAR OROMO DE LA PIEDRA;10;103;10303;PURRANQUE;3;1;Gratuito;Gratuito;2;110;0;0;0;0;0;0;0;0
2013;22175;9;ESCUELA PABLO NERUDA;10;101;10101;PUERTO MONTT;2;0;Gratuito;Gratuito;2;10;110;0;0;0;0;0;0;0
2013;22176;7;ESCUELA BASICA PADRE HURTADO;10;102;10201;CASTRO;1;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;22177;5;COLEGIO SAN LUIS DE ALBA;14;141;14101;VALDIVIA;4;0;MÃ¡s de $100.000;MÃ¡s de $100.000;2;10;110;310;0;0;0;0;0;0
2013;22180;5;ESCUELA PART.HUMBERTO HERNANDEZ;14;141;14102;CORRAL;3;1;Gratuito;Gratuito;2;110;0;0;0;0;0;0;0;0
2013;22181;3;ESCUELA PARTICULAR RALUYA;14;141;14106;MARIQUINA;3;1;Gratuito;Gratuito;2;110;0;0;0;0;0;0;0;0
2013;22184;8;ESCUELA PARTICULAR RUBEN BASTIDAS;10;101;10108;MAULLIN;3;1;Gratuito;Gratuito;2;110;0;0;0;0;0;0;0;0
2013;22186;4;ESC. PART. CONDE DE LEMU;14;141;14104;LOS LAGOS;3;1;Gratuito;Gratuito;1;110;0;0;0;0;0;0;0;0
2013;22187;2;LICEO TECNICO MANUEL BAQUEDANO;10;103;10301;OSORNO;3;0;$1.000 a $10.000;Gratuito;1;363;0;0;0;0;0;0;0;0
2013;22188;0;CENTRO EDUCACION ADULTOS ANDRES BELLO;14;141;14101;VALDIVIA;3;0;Gratuito;Gratuito;1;363;0;0;0;0;0;0;0;0
2013;22189;9;LICEO SAN FRANCISCO;10;102;10202;ANCUD;3;0;Gratuito;Gratuito;2;363;0;0;0;0;0;0;0;0
2013;22190;2;ESCUELA PARTICULAR EBEN EZER;14;141;14104;LOS LAGOS;3;1;Gratuito;Gratuito;3;110;0;0;0;0;0;0;0;0
2013;22191;0;COLEGIO EMPRENDER OSORNO;10;103;10301;OSORNO;3;1;$1.000 a $10.000;$10.001 a $25.000;7;10;110;167;310;363;510;0;0;0
2013;22192;9;COLEGIO CATOLICO BEATO FEDERICO OZANAZ;10;101;10101;PUERTO MONTT;3;0;Gratuito;Gratuito;2;10;110;310;0;0;0;0;0;0
2013;22194;5;ESCUELA PARTICULAR CUFEO ALTO;14;141;14107;PAILLACO;3;1;Gratuito;Gratuito;2;110;0;0;0;0;0;0;0;0
2013;22195;3;COLEGIO CRISTIANO BETESDA;10;101;10101;PUERTO MONTT;3;0;Gratuito;Gratuito;3;10;110;363;0;0;0;0;0;0
2013;22196;1;COLEGIO QUELLON;10;102;10208;QUELLON;3;1;Gratuito;$25.001 a $50.000;2;10;110;310;0;0;0;0;0;0
2013;22198;8;ESCUELA PARTICULAR LOMAS DEL SOL;14;141;14101;VALDIVIA;3;1;Gratuito;Gratuito;1;110;0;0;0;0;0;0;0;0
2013;22200;3;INSTITUTO DEL PACIFICO;10;101;10101;PUERTO MONTT;3;0;$1.000 a $10.000;$50.001 a $100.000;1;10;110;310;0;0;0;0;0;0
2013;22201;1;CENTRO PARA LA INTEGRACION JEROME BRUNER;10;103;10301;OSORNO;3;1;Gratuito;Gratuito;1;211;212;213;216;0;0;0;0;0
2013;22203;8;COLEGIO LACUY;10;102;10202;ANCUD;3;1;Gratuito;Gratuito;2;10;110;0;0;0;0;0;0;0
